reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.35,0.014840706
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.4,0.014927279
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.45,0.016165674
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.5,0.016608516
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.55,0.016717093
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.6,0.017122265
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.65,0.018318918
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.7,0.019283967
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.75,0.020261789
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.8,0.023239974
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.85,0.027997635
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.9,0.03994131
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.95,0.067216806
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.975,0.076459825
2022-12-24,wk inc flu prop ed visits,1,2022-12-31,South Carolina,quantile,0.99,0.08813864
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.01,0.0028884276
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.025,0.003227128
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.05,0.0038019016
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.1,0.0040922607
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.15,0.0055561275
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.2,0.008792726
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.25,0.009661991
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.3,0.011496286
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.35,0.011651683
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.4,0.012592811
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.45,0.0132240765
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.5,0.015011173
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.55,0.015129111
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.6,0.015263164
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.65,0.015410908
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.7,0.017470514
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.75,0.019360956
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.8,0.019722754
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.85,0.020978136
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.9,0.036005296
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.95,0.062638134
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.975,0.08265753
2022-12-24,wk inc flu prop ed visits,2,2023-01-07,South Carolina,quantile,0.99,0.10140601
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.01,0.0
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.025,0.0
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.05,0.004295125
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.1,0.0046540117
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.15,0.00476814
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.2,0.0076073366
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.25,0.007765304
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.3,0.009068038
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.35,0.010212888
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.4,0.011120505
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.45,0.011489814
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.5,0.012743296
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.55,0.013120914
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.6,0.013485188
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.65,0.013537193
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.7,0.015135618
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.75,0.016908187
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.8,0.019413995
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.85,0.020398393
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.9,0.035960607
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.95,0.070347
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.975,0.07157322
2022-12-24,wk inc flu prop ed visits,3,2023-01-14,South Carolina,quantile,0.99,0.092621334
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.01,0.0
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.025,0.00027359347
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.05,0.0009812437
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.1,0.0024381662
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.15,0.004062788
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.2,0.004214973
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.25,0.006810616
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.3,0.007107854
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.35,0.007795939
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.4,0.007863432
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.45,0.0092189405
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.5,0.00937288
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.55,0.010321624
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.6,0.010765345
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.65,0.010861757
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.7,0.011508472
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.75,0.011538801
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.8,0.014705484
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.85,0.023866158
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.9,0.03785382
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.95,0.06308211
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.975,0.07323376
2022-12-24,wk inc flu prop ed visits,4,2023-01-21,South Carolina,quantile,0.99,0.08617707
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.01,0.0
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.025,0.0036669662
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.05,0.0061645233
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.1,0.0073186834
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.15,0.008594795
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.2,0.0087718675
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.25,0.009448294
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.3,0.011545191
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.35,0.012240508
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.4,0.012308141
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.45,0.012943846
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.5,0.013340667
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.55,0.014245747
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.6,0.014560819
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.65,0.014873653
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.7,0.015709719
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.75,0.016502142
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.8,0.020493492
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.85,0.026669422
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.9,0.037046283
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.95,0.06196823
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.975,0.07343489
2022-12-31,wk inc flu prop ed visits,1,2023-01-07,South Carolina,quantile,0.99,0.08450654
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.01,0.002414339
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.025,0.0025976067
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.05,0.0028289412
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.1,0.0032275666
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.15,0.004241697
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.2,0.0073937704
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.25,0.0079285875
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.3,0.009238123
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.35,0.009512777
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.4,0.010402579
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.45,0.011097241
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.5,0.012417713
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.55,0.012425888
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.6,0.012751544
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.65,0.012904529
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.7,0.014391524
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.75,0.016299382
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.8,0.016688507
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.85,0.017796015
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.9,0.035534706
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.95,0.05776927
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.975,0.07780801
2022-12-31,wk inc flu prop ed visits,2,2023-01-14,South Carolina,quantile,0.99,0.09621442
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.01,0.0
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.025,0.0
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.05,0.0033185077
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.1,0.003823601
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.15,0.0038714015
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.2,0.0061316593
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.25,0.006278886
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.3,0.0077086934
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.35,0.008332213
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.4,0.009126942
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.45,0.009391336
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.5,0.010630346
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.55,0.0107238665
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.6,0.011179026
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.65,0.011393394
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.7,0.012436692
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.75,0.014543819
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.8,0.018096507
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.85,0.020429641
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.9,0.036117837
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.95,0.06759587
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.975,0.068382874
2022-12-31,wk inc flu prop ed visits,3,2023-01-21,South Carolina,quantile,0.99,0.088217884
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.01,0.0
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.025,0.0
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.05,0.00062081293
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.1,0.0017869186
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.15,0.0031825302
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.2,0.0036258323
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.25,0.0054153334
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.3,0.005795162
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.35,0.00662682
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.4,0.0068436014
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.45,0.0077298996
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.5,0.007903969
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.55,0.008135441
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.6,0.009278132
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.65,0.009436466
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.7,0.009590801
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.75,0.010956359
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.8,0.012183978
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.85,0.022512097
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.9,0.03708658
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.95,0.060584195
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.975,0.06964538
2022-12-31,wk inc flu prop ed visits,4,2023-01-28,South Carolina,quantile,0.99,0.0806527
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.01,0.0
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.025,0.0035769432
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.05,0.0052274168
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.1,0.0061842767
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.15,0.007619424
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.2,0.008045745
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.25,0.008587636
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.3,0.0100532
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.35,0.010608036
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.4,0.010998354
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.45,0.01144006
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.5,0.012144093
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.55,0.012723367
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.6,0.012989344
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.65,0.013452222
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.7,0.013567081
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.75,0.014277156
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.8,0.018778633
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.85,0.026272085
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.9,0.03623588
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.95,0.0598251
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.975,0.073200576
2023-01-07,wk inc flu prop ed visits,1,2023-01-14,South Carolina,quantile,0.99,0.084044024
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.01,0.0022029374
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.025,0.0025141048
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.05,0.002656413
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.1,0.002913501
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.15,0.0035600981
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.2,0.0068826615
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.25,0.007041445
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.3,0.008075982
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.35,0.008765753
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.4,0.00932839
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.45,0.009568229
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.5,0.010693643
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.55,0.011242114
2023-01-07,wk inc flu prop ed visits,2,2023-01-21,South Carolina,quantile,0.6,0.011352597
